cites_first_order_id,id,doi,title,publication_date,type,cited_by_api_url,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name
https://openalex.org/W2989502228,https://openalex.org/W4391879592,https://doi.org/10.1038/s43856-024-00443-9,Synthetic modified vaccinia Ankara vaccines confer cross-reactive and protective immunity against mpox virus,2024-02-16,article,https://api.openalex.org/works?filter=cites:W4391879592,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Orthopoxvirus; Variola virus; Smallpox vaccine; Monkeypox; Modified vaccinia Ankara,Orthopoxvirus; Variola virus; Vaccinia; Virology; Vaccination; Immunity; Antibody; Immune system; Smallpox vaccine; Monkeypox; Modified vaccinia Ankara; Immunology; Medicine; Virus; Biology; Recombinant DNA; Gene; Biochemistry,,
https://openalex.org/W2989502228,https://openalex.org/W4408555862,https://doi.org/10.1016/s1473-3099(25)00018-0,Safety and effectiveness of MVA-BN vaccination against mpox in at-risk individuals in Germany (SEMVAc and TEMVAc): a combined prospective and retrospective cohort study,2025-03-01,article,https://api.openalex.org/works?filter=cites:W4408555862,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; SARS-CoV-2 and COVID-19 Research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,,Medicine; Retrospective cohort study; Vaccination; Prospective cohort study; Environmental health; Internal medicine; Virology,,
https://openalex.org/W2989502228,https://openalex.org/W4409087310,https://doi.org/10.1128/jvi.00253-25,The two-dose MVA-BN mpox vaccine induces a nondurable and low avidity MPXV-specific antibody response,2025-03-31,article,https://api.openalex.org/works?filter=cites:W4409087310,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Immunotherapy and Immune Responses,Immunology and Microbiology; Medicine; Immunology and Microbiology,Life Sciences; Health Sciences; Life Sciences,Avidity; Antibody response,Avidity; Biology; Antibody response; Antibody; Virology; Immunology,,
https://openalex.org/W2989502228,https://openalex.org/W4406920528,https://doi.org/10.1177/25151355251314339,Current advances and challenges in mpox vaccine development: a global landscape,2025-01-01,review,https://api.openalex.org/works?filter=cites:W4406920528,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; SARS-CoV-2 and COVID-19 Research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Pandemic; Global Health,Smallpox; Pandemic; Battle; Global health; Outbreak; Business; Risk analysis (engineering); Coronavirus disease 2019 (COVID-19); Medicine; Public health; Vaccination; Disease; Geography; Immunology; Virology; Infectious disease (medical specialty); Nursing; Archaeology; Pathology,,
https://openalex.org/W2989502228,https://openalex.org/W3006497626,https://doi.org/10.1016/j.vaccine.2020.01.058,A randomized phase II trial to compare safety and immunogenicity of the MVA-BN smallpox vaccine at various doses in adults with a history of AIDS,2020-02-11,article,https://api.openalex.org/works?filter=cites:W3006497626,Immunotherapy and Immune Responses,Immunology,Life Sciences,Immunotherapy and Immune Responses; Poxvirus research and outbreaks; SARS-CoV-2 and COVID-19 Research,Immunology and Microbiology; Immunology and Microbiology; Medicine,Life Sciences; Life Sciences; Health Sciences,Tolerability; Seroconversion; Booster dose,Medicine; Adverse effect; Immunogenicity; Tolerability; Seroconversion; Population; Vaccination; Booster dose; Dosing; Internal medicine; Immunology; Titer; Antibody; Environmental health,"Acquired Immunodeficiency Syndrome; Immunogenicity, Vaccine; Smallpox Vaccine; Adult; Antibodies, Neutralizing; Antibodies, Neutralizing; Antibodies, Viral; Antibodies, Viral; Humans; Immunization, Secondary; Male; Smallpox Vaccine; Smallpox Vaccine",None; None; immunology; None; blood; None; blood; None; None; None; None; adverse effects; None
https://openalex.org/W2989502228,https://openalex.org/W3084141691,https://doi.org/10.1038/s41579-020-00441-3,"Prospects for SARS-CoV-2 diagnostics, therapeutics and vaccines in Africa",2020-09-10,review,https://api.openalex.org/works?filter=cites:W3084141691,SARS-CoV-2 and COVID-19 Research,Infectious Diseases,Health Sciences,SARS-CoV-2 and COVID-19 Research; COVID-19 epidemiological studies; Viral Infections and Outbreaks Research,Medicine; Mathematics; Medicine,Health Sciences; Physical Sciences; Health Sciences,2019-20 coronavirus outbreak; Sars virus; Pandemic,Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2); Virology; Coronavirus disease 2019 (COVID-19); 2019-20 coronavirus outbreak; Sars virus; Pandemic; Medicine; Outbreak; Infectious disease (medical specialty); Disease; Pathology,COVID-19; COVID-19; COVID-19; SARS-CoV-2; Africa; Africa; COVID-19; COVID-19; Clinical Decision-Making; Coinfection; Disease Management; Disease Susceptibility; Humans; Population Surveillance; SARS-CoV-2; Vaccination; Vaccinology; Vaccinology; Viral Vaccines; Viral Vaccines; Viral Vaccines,therapy; prevention & control; diagnosis; None; epidemiology; None; None; epidemiology; None; None; None; None; None; None; physiology; None; methods; None; immunology; administration & dosage; None
https://openalex.org/W2989502228,https://openalex.org/W3045823738,https://doi.org/10.1093/infdis/jiaa460,Broad Antibody and Cellular Immune Response From a Phase 2 Clinical Trial With a Novel Multivalent Poxvirus-Based Respiratory Syncytial Virus Vaccine,2020-07-24,article,https://api.openalex.org/works?filter=cites:W3045823738,Respiratory viral infections research,Epidemiology,Health Sciences,Respiratory viral infections research; Pneumonia and Respiratory Infections; Influenza Virus Research Studies,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,ELISPOT; Modified vaccinia Ankara,Immune system; ELISPOT; Plaque reduction neutralization test; Immunology; Antibody; Vaccination; Virology; Neutralizing antibody; Modified vaccinia Ankara; Medicine; Immunity; Virus; Antigen; Biology; Vaccinia; T cell; Recombinant DNA; Biochemistry; Gene,"Antibody Formation; Immunity, Cellular; Respiratory Syncytial Virus Infections; Respiratory Syncytial Virus Vaccines; Antibodies, Neutralizing; Antibodies, Neutralizing; Antibodies, Viral; Antibodies, Viral; Humans; Immunization, Secondary; Middle Aged; Respiratory Syncytial Virus Infections; Respiratory Syncytial Virus Vaccines; Vaccines, Combined; Vaccinia virus",None; None; None; None; None; blood; None; blood; None; None; None; prevention & control; immunology; None; None
https://openalex.org/W2989502228,https://openalex.org/W3093040616,https://doi.org/10.1016/j.vaccine.2020.08.050,The Brighton Collaboration standardized template for collection of key information for risk/benefit assessment of a Modified Vaccinia Ankara (MVA) vaccine platform,2020-10-17,review,https://api.openalex.org/works?filter=cites:W3093040616,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Viral Infections and Outbreaks Research; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Modified vaccinia Ankara; Ebola vaccine; Smallpox vaccine; Orthopoxvirus; Duck embryo vaccine,Vaccinia; Virology; Modified vaccinia Ankara; Ebola vaccine; Vector (molecular biology); Ebola virus; Smallpox vaccine; Smallpox; Viral vector; Vaccination; Biology; Orthopoxvirus; Duck embryo vaccine; Virus; Recombinant DNA; Gene; Rabies virus; Genetics,"Africa, Western; Animals; Canada; Ebola Vaccines; Europe; Mice; Vaccinia; Vaccinia virus",None; None; None; None; None; None; None; genetics
https://openalex.org/W2989502228,https://openalex.org/W4311123089,https://doi.org/10.1186/s12879-022-07900-7,Human monkeypox: a comparison of the characteristics of the new epidemic to the endemic disease,2022-12-12,review,https://api.openalex.org/works?filter=cites:W4311123089,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Monkeypox; Medical microbiology,Monkeypox; Outbreak; Transmission (telecommunications); Medicine; Rash; Epidemiology; Public health; Disease; Medical microbiology; Virology; Biology; Pathology; Dermatology; Biochemistry; Engineering; Gene; Electrical engineering; Vaccinia; Recombinant DNA,"Animals; Disease Outbreaks; Endemic Diseases; Epidemics; Exanthema; Homosexuality, Male; Humans; Male; Mpox (monkeypox); Sexual and Gender Minorities",None; None; None; None; None; None; None; None; epidemiology; None
https://openalex.org/W2989502228,https://openalex.org/W4311788207,https://doi.org/10.3390/vaccines10122151,Psychological Antecedents of Healthcare Workers towards Monkeypox Vaccination in Nigeria,2022-12-15,article,https://api.openalex.org/works?filter=cites:W4311788207,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Viral Infections and Outbreaks Research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Monkeypox; Healthcare worker,Monkeypox; Health care; Vaccination; Virology; Healthcare worker; Medicine; Business; Economic growth; Biology; Economics; Vaccinia; Biochemistry; Gene; Recombinant DNA,,
https://openalex.org/W2989502228,https://openalex.org/W4309516321,https://doi.org/10.1093/infdis/jiac455,One- and Two-Dose Vaccinations With Modified Vaccinia Ankara-Bavarian Nordic Induce Durable B-Cell Memory Responses Comparable to Replicating Smallpox Vaccines,2022-11-21,article,https://api.openalex.org/works?filter=cites:W4309516321,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Immunotherapy and Immune Responses; vaccines and immunoinformatics approaches,"Immunology and Microbiology; Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Modified vaccinia Ankara; Booster dose; Booster (rocketry); Monkeypox; Smallpox vaccine,Vaccination; Medicine; Smallpox; Vaccinia; Modified vaccinia Ankara; Booster dose; Booster (rocketry); Monkeypox; Virology; Smallpox vaccine; Titer; Immunization; Immunology; Antibody; Biology; Recombinant DNA; Astronomy; Gene; Biochemistry; Physics,"Smallpox; Smallpox Vaccine; Vaccinia; Antibodies, Neutralizing; Antibodies, Viral; Humans; Smallpox; Vaccination; Vaccinia virus",None; None; None; None; None; None; prevention & control; None; None
https://openalex.org/W2989502228,https://openalex.org/W4379929502,https://doi.org/10.1016/j.jmb.2023.168173,Highly Attenuated Poxvirus-Based Vaccines Against Emerging Viral Diseases,2023-06-08,review,https://api.openalex.org/works?filter=cites:W4379929502,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Viral Infections and Outbreaks Research; Viral Infections and Vectors,Immunology and Microbiology; Medicine; Medicine,Life Sciences; Health Sciences; Health Sciences,Monkeypox; Poxviridae; Rift Valley Fever; Cowpox; Orthopoxvirus,Virology; Monkeypox; Vaccinia; Biology; Smallpox; Poxviridae; Rift Valley fever; Virus; Cowpox; Orthopoxvirus; Vaccination; Gene; Recombinant DNA; Biochemistry,"Communicable Diseases, Emerging; Poxviridae; Viral Vaccines; Virus Diseases; Animals; COVID-19; COVID-19; Communicable Diseases, Emerging; Communicable Diseases, Emerging; Genetic Vectors; Humans; Mpox (monkeypox); Mpox (monkeypox); Poxviridae; Smallpox; Smallpox; Vaccines, Attenuated; Vaccinia virus; Vaccinia virus; Viral Vaccines; Viral Vaccines; Virus Diseases; Virus Diseases; Zika Virus; Zika Virus Infection",None; None; None; None; None; None; prevention & control; prevention & control; virology; None; None; None; prevention & control; immunology; prevention & control; None; None; genetics; None; genetics; immunology; prevention & control; virology; None; None
https://openalex.org/W2989502228,https://openalex.org/W4319598849,https://doi.org/10.3390/ijerph20042963,Safety and Efficacy of Post-Eradication Smallpox Vaccine as an Mpox Vaccine: A Systematic Review with Meta-Analysis,2023-02-08,review,https://api.openalex.org/works?filter=cites:W4319598849,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Transgenic Plants and Applications,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Smallpox vaccine; Vaccine safety,Meta-analysis; Medicine; Smallpox; Smallpox vaccine; Virology; Systematic review; Vaccine safety; MEDLINE; Vaccination; Immunization; Immunology; Biology; Vaccinia; Internal medicine; Immune system; Gene; Recombinant DNA; Biochemistry,Mpox (monkeypox); Smallpox; Smallpox Vaccine; Vaccinia; Humans; Laboratories; Smallpox; Smallpox Vaccine; Vaccinia; Vaccinia virus,None; None; None; None; None; None; prevention & control; adverse effects; prevention & control; None
https://openalex.org/W2989502228,https://openalex.org/W4385725136,https://doi.org/10.1016/s1473-3099(23)00294-3,Strategic and scientific contributions of human challenge trials for vaccine development: facts versus fantasy,2023-08-10,review,https://api.openalex.org/works?filter=cites:W4385725136,SARS-CoV-2 and COVID-19 Research,Infectious Diseases,Health Sciences,SARS-CoV-2 and COVID-19 Research; Viral gastroenteritis research and epidemiology; Influenza Virus Research Studies,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Time line; Pandemic; Scope (computer science),Timeline; Pandemic; Optimism; Scope (computer science); Clinical trial; Coronavirus disease 2019 (COVID-19); Political science; Medicine; Engineering ethics; Psychology; Disease; Geography; Computer science; Infectious disease (medical specialty); Social psychology; Engineering; Archaeology; Pathology; Programming language,COVID-19; Viral Vaccines; COVID-19; COVID-19 Vaccines; Fantasy; Humans; Pandemics; Pandemics; SARS-CoV-2,None; None; prevention & control; None; None; None; prevention & control; None; None
https://openalex.org/W2989502228,https://openalex.org/W4388411410,https://doi.org/10.3390/microorganisms11112713,"A Review of the Past, Present, and Future of the Monkeypox Virus: Challenges, Opportunities, and Lessons from COVID-19 for Global Health Security",2023-11-06,review,https://api.openalex.org/works?filter=cites:W4388411410,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Viral Infections and Outbreaks Research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Monkeypox; Pandemic; Global Health,Monkeypox; Pandemic; Outbreak; Context (archaeology); Public health; Global health; Epidemiology; Transmission (telecommunications); Disease; Medicine; Economic growth; Coronavirus disease 2019 (COVID-19); Geography; Virology; Infectious disease (medical specialty); Biology; Pathology; Biochemistry; Archaeology; Engineering; Gene; Economics; Electrical engineering; Vaccinia; Recombinant DNA,,
