first_order_id,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,second_order_id
10.2903/j.efsa.2022.7289,Investigating the Genetic Diversity of H5 Avian Influenza Viruses in the United Kingdom from 2020–2022,2023-06-26,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Kingdom,Influenza A virus subtype H5N1; Diversity (politics); Genetic diversity; Kingdom; Virology; Biology; Geography; Evolutionary biology; Demography; Environmental health; Medicine; Virus; Anthropology; Population; Sociology; Paleontology,"Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Animals; Animals, Wild; Birds; Genetic Variation; Humans; Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Phylogeny; Poultry; United Kingdom; United Kingdom",genetics; genetics; epidemiology; epidemiology,10.1128/spectrum.04776-22
10.2903/j.efsa.2022.7415,Investigating the Genetic Diversity of H5 Avian Influenza Viruses in the United Kingdom from 2020–2022,2023-06-26,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Kingdom,Influenza A virus subtype H5N1; Diversity (politics); Genetic diversity; Kingdom; Virology; Biology; Geography; Evolutionary biology; Demography; Environmental health; Medicine; Virus; Anthropology; Population; Sociology; Paleontology,"Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Animals; Animals, Wild; Birds; Genetic Variation; Humans; Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Phylogeny; Poultry; United Kingdom; United Kingdom",genetics; genetics; epidemiology; epidemiology,10.1128/spectrum.04776-22
10.1787/0b55736e-en,Advancing collaborative research for health: why does collaboration matter?,2024-09-01,review,Ethics in Clinical Research,"Public Health, Environmental and Occupational Health",Health Sciences,Ethics in Clinical Research; Health Policy Implementation Science; Health and Medical Research Impacts,Medicine; Health Professions; Medicine,Health Sciences; Health Sciences; Health Sciences,Health Services Research,Public health; Medicine; Health services research; Nursing,Biomedical Research; Cooperative Behavior; Global Health; Humans; International Cooperation,,10.1136/bmjgh-2024-014971
10.2903/j.efsa.2022.7289,"Descriptive Epidemiology of and Response to the High Pathogenicity Avian Influenza (H5N8) Epidemic in South African Coastal Seabirds, 2018",2023-02-23,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Biosecurity; Cape,Seabird; Outbreak; Influenza A virus subtype H5N1; Biosecurity; Cape; Geography; Biology; Fishery; Ecology; Zoology; Predation; Virology; Virus; Archaeology,"Animals; Birds; Disease Outbreaks; Epidemics; Influenza A Virus, H5N8 Subtype; Influenza in Birds; South Africa",veterinary; veterinary; pathogenicity; epidemiology; epidemiology,10.1155/2023/2708458
10.2903/j.efsa.2022.7415,"Descriptive Epidemiology of and Response to the High Pathogenicity Avian Influenza (H5N8) Epidemic in South African Coastal Seabirds, 2018",2023-02-23,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Biosecurity; Cape,Seabird; Outbreak; Influenza A virus subtype H5N1; Biosecurity; Cape; Geography; Biology; Fishery; Ecology; Zoology; Predation; Virology; Virus; Archaeology,"Animals; Birds; Disease Outbreaks; Epidemics; Influenza A Virus, H5N8 Subtype; Influenza in Birds; South Africa",veterinary; veterinary; pathogenicity; epidemiology; epidemiology,10.1155/2023/2708458
10.2903/j.efsa.2022.7415,A Generic Risk Assessment Model for Animal Disease Entry through Wildlife: The Example of Highly Pathogenic Avian Influenza and African Swine Fever in The Netherlands,2023-02-23,article,Animal Disease Management and Epidemiology,Agronomy and Crop Science,Life Sciences,Animal Disease Management and Epidemiology; Vector-Borne Animal Diseases; Influenza Virus Research Studies,Agricultural and Biological Sciences; Agricultural and Biological Sciences; Medicine,Life Sciences; Life Sciences; Health Sciences,Wild boar; Wildlife disease; Highly pathogenic,Wildlife; Outbreak; Wild boar; Influenza A virus subtype H5N1; Wildlife disease; Geography; Risk assessment; Highly pathogenic; Relative risk; Disease; Environmental health; Biology; Veterinary medicine; Risk analysis (engineering); Demography; Confidence interval; Ecology; Business; Medicine; Virology; Computer science; Computer security; Virus; Pathology; Sociology; Internal medicine,"African Swine Fever; Animals; Animals, Wild; Birds; Disease Outbreaks; Influenza in Birds; Netherlands; Risk Assessment; Sus scrofa; Swine",epidemiology; veterinary; epidemiology; epidemiology,10.1155/2023/9811141
10.2903/j.efsa.2021.7108,"Continuous Introduction of H5 High Pathogenicity Avian Influenza Viruses in Hokkaido, Japan: Characterization of Viruses Isolated in Winter 2022–2023 and Early Winter 2023–2024",2024-01-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral Infections and Vectors,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,,Influenza A virus subtype H5N1; Pathogenicity; Virology; Biology; Avian influenza virus; Virus; Microbiology,Animals; Birds; Influenza A virus; Influenza in Birds; Japan; Phylogeny; Seasons; Virulence,pathogenicity; virology; epidemiology,10.1155/2024/1199876
10.2903/j.efsa.2021.7108,Novel Epidemiologic Features of High Pathogenicity Avian Influenza Virus A H5N1 2.3.3.4b Panzootic: A Review,2024-01-01,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Epizootic; Subclade; Archipelago,Influenza A virus subtype H5N1; Epizootic; Biology; Clade; Host (biology); Subclade; Virology; Archipelago; Influenza A virus; Virus; Zoology; Ecology; Phylogenetics; Biochemistry; Gene,"Animals; Animals, Wild; Birds; Humans; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Influenza, Human",pathogenicity; epidemiology; epidemiology,10.1155/2024/5322378
10.2903/j.efsa.2022.7415,Novel Epidemiologic Features of High Pathogenicity Avian Influenza Virus A H5N1 2.3.3.4b Panzootic: A Review,2024-01-01,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Epizootic; Subclade; Archipelago,Influenza A virus subtype H5N1; Epizootic; Biology; Clade; Host (biology); Subclade; Virology; Archipelago; Influenza A virus; Virus; Zoology; Ecology; Phylogenetics; Biochemistry; Gene,"Animals; Animals, Wild; Birds; Humans; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Influenza, Human",pathogenicity; epidemiology; epidemiology,10.1155/2024/5322378
10.2903/j.efsa.2022.7415,Validation of an RNAscope assay for the detection of avian influenza A virus,2023-06-19,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Concordance,In situ hybridization; Concordance; Biology; Immunohistochemistry; Influenza A virus subtype H5N1; Pathology; Virology; Virus; Influenza A virus; Molecular biology; Medicine; Immunology; Messenger RNA; Gene; Bioinformatics; Biochemistry,Animals; In Situ Hybridization; Influenza A virus; Influenza in Birds; Lung,veterinary; diagnosis,10.1177/10406387231182385
10.1787/0b55736e-en,Do Economic Complexity Drivers Differ by Income Level? Insights From a Global Perspective,2024-04-01,article,Economic and Technological Innovation,Economics and Econometrics,Social Sciences,Economic and Technological Innovation; Innovation and Socioeconomic Development,"Economics, Econometrics and Finance; Business, Management and Accounting",Social Sciences; Social Sciences,,Perspective (graphical); Economics; Public economics; Demographic economics; Psychology; Computer science; Artificial intelligence,,,10.1177/21582440241239412
10.1787/0b55736e-en,Health-related SDGs in the national science agendas of Latin America and the Caribbean: a scoping review,2025-06-16,review,Global Public Health Policies and Epidemiology,Organizational Behavior and Human Resource Management,Social Sciences,"Global Public Health Policies and Epidemiology; Health Systems, Economic Evaluations, Quality of Life; Public Health and Social Inequalities","Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences",Social Sciences; Social Sciences; Social Sciences,Health Services Research; Caribbean region; Public health law; Healthcare Policy,Latin Americans; Public health; Social policy; Health services research; Political science; Health policy; Medical sociology; Caribbean region; Public health law; Healthcare policy; Economic growth; Public health policy; International health; Health care reform; Development economics; Medicine; Nursing; Law; Economics,Caribbean Region; Humans; Latin America; Public Health; Sustainable Development,,10.1186/s12939-024-02350-w
10.2903/j.efsa.2022.7289,Avian influenza mRNA vaccine encoding hemagglutinin provides complete protection against divergent H5N1 viruses in specific-pathogen-free chickens,2025-01-29,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral gastroenteritis research and epidemiology; Animal Virus Infections Studies,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Specific-pathogen-free,Hemagglutinin (influenza); Influenza A virus subtype H5N1; Virology; Specific-pathogen-free; Biology; Pathogen; Microbiology; Virus,"Animals; Antibodies, Viral; Chickens; Female; Hemagglutinin Glycoproteins, Influenza Virus; Influenza A Virus, H5N1 Subtype; Influenza Vaccines; Influenza in Birds; Mice; Mice, Inbred BALB C; RNA, Messenger; Specific Pathogen-Free Organisms; Vaccines, Synthetic; mRNA Vaccines",immunology; immunology; immunology; immunology; prevention & control; genetics; immunology,10.1186/s12951-025-03156-w
10.2903/j.efsa.2022.7289,Pathogenicity of highly pathogenic avian influenza H5N8 subtype for herring gulls (Larus argentatus): impact of homo- and heterosubtypic immunity on the outcome of infection,2022-12-14,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Viral Shedding; Seroconversion,Biology; Influenza A virus subtype H5N1; Virology; Virus; Viral shedding; Virulence; Larus; Herring; Influenza A virus; Seroconversion; Fishery; Genetics; Fish <Actinopterygii>; Gene,"Animals; Charadriiformes; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N8 Subtype; Influenza A virus; Influenza in Birds; Virulence; Virus Shedding",,10.1186/s13567-022-01125-x
10.2903/j.efsa.2021.7108,A systematic review of mechanistic models used to study avian influenza virus transmission and control,2023-10-18,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral Infections and Vectors,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Culling; Basic reproduction number,Influenza A virus subtype H5N1; Culling; Biology; Transmission (telecommunications); Context (archaeology); Influenza A virus; Outbreak; Basic reproduction number; Virology; Environmental health; Virus; Ecology; Medicine; Population; Computer science; Telecommunications; Paleontology; Herd,"Influenza A virus; Influenza in Birds; Animals; Animals, Domestic; Disease Outbreaks; Disease Outbreaks; Influenza in Birds; Poultry",veterinary; epidemiology,10.1186/s13567-023-01219-0
10.2903/j.efsa.2022.7289,A systematic review of mechanistic models used to study avian influenza virus transmission and control,2023-10-18,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral Infections and Vectors,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Culling; Basic reproduction number,Influenza A virus subtype H5N1; Culling; Biology; Transmission (telecommunications); Context (archaeology); Influenza A virus; Outbreak; Basic reproduction number; Virology; Environmental health; Virus; Ecology; Medicine; Population; Computer science; Telecommunications; Paleontology; Herd,"Influenza A virus; Influenza in Birds; Animals; Animals, Domestic; Disease Outbreaks; Disease Outbreaks; Influenza in Birds; Poultry",veterinary; epidemiology,10.1186/s13567-023-01219-0
10.2903/j.efsa.2022.7415,A systematic review of mechanistic models used to study avian influenza virus transmission and control,2023-10-18,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral Infections and Vectors,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Culling; Basic reproduction number,Influenza A virus subtype H5N1; Culling; Biology; Transmission (telecommunications); Context (archaeology); Influenza A virus; Outbreak; Basic reproduction number; Virology; Environmental health; Virus; Ecology; Medicine; Population; Computer science; Telecommunications; Paleontology; Herd,"Influenza A virus; Influenza in Birds; Animals; Animals, Domestic; Disease Outbreaks; Disease Outbreaks; Influenza in Birds; Poultry",veterinary; epidemiology,10.1186/s13567-023-01219-0
