core_doi,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,first_order_doi
10.1128/jvi.75.3.1205-1210.2001,Novel HIV IL-4R antagonist vaccine strategy can induce both high avidity CD8 T and B cell immunity with greater protective efficacy,2014-08-20,article,Immune Cell Function and Interaction,Immunology,Life Sciences,Immune Cell Function and Interaction; T-cell and B-cell Immunology; Animal Disease Management and Epidemiology,Immunology and Microbiology; Immunology and Microbiology; Agricultural and Biological Sciences,Life Sciences; Life Sciences; Life Sciences,HIV vaccine; Avidity; Priming (agriculture),HIV vaccine; Avidity; Vaccinia; Virology; Immunology; Priming (agriculture); Biology; CD8; Adjuvant; Vaccination; Antibody; Immune system; Vaccine trial; Recombinant DNA; Biochemistry; Botany; Germination; Gene,"AIDS Vaccines; B-Lymphocytes; CD8-Positive T-Lymphocytes; HIV Infections; Receptors, Interleukin-4; AIDS Vaccines; Adjuvants, Immunologic; Adjuvants, Immunologic; Animals; B-Lymphocytes; CD8-Positive T-Lymphocytes; Female; HIV Antibodies; HIV Antibodies; HIV Antibodies; HIV Infections; Immunoglobulin Class Switching; Immunoglobulin G; Immunoglobulin G; Immunoglobulin G; Immunologic Memory; Interferon-gamma; Interferon-gamma; Interleukin-13; Interleukin-13; Interleukin-2; Interleukin-2; Interleukin-4; Interleukin-4; Mice, Inbred BALB C; Protein Precursors; Protein Precursors; Receptors, Interleukin-4; Tumor Necrosis Factor-alpha; Tumor Necrosis Factor-alpha",immunology; immunology; immunology; prevention & control; antagonists & inhibitors; None; None; pharmacology; None; None; None; None; None; immunology; blood; None; None; None; immunology; blood; None; None; immunology; None; immunology; immunology; None; immunology; None; None; immunology; None; None; immunology; None,10.1016/j.vaccine.2014.08.023
10.1128/jvi.75.3.1205-1210.2001,Unique safety issues associated with virus-vectored vaccines: Potential for and theoretical consequences of recombination with wild type virus strains,2016-06-25,review,SARS-CoV-2 and COVID-19 Research,Infectious Diseases,Health Sciences,SARS-CoV-2 and COVID-19 Research; Animal Virus Infections Studies; Viral Infections and Immunology Research,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Attenuated vaccine; Recombinant virus; Virus classification,Virus; Virology; Biology; Vector (molecular biology); Context (archaeology); Recombination; Attenuated vaccine; Recombinant virus; Virus classification; Genetics; Virulence; Recombinant DNA; Genome; Gene; Paleontology,"Drug Carriers; Genetic Vectors; Recombination, Genetic; Viral Vaccines; Viral Vaccines; Animals; Humans; Vaccines, Attenuated; Vaccines, Attenuated; Vaccines, Attenuated; Viral Vaccines; Virulence; Viruses",None; None; None; adverse effects; genetics; None; None; genetics; None; adverse effects; None; None; None,10.1016/j.vaccine.2016.04.060
10.1128/jvi.75.3.1205-1210.2001,Dual use issues in research – A subject of increasing concern?,2017-08-20,review,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Viral Infections and Outbreaks Research; Biomedical and Engineering Education,"Biochemistry, Genetics and Molecular Biology; Medicine; Engineering",Life Sciences; Health Sciences; Physical Sciences,Emerging Technologies; Bioethics,Dual (grammatical number); Subject (documents); Engineering ethics; Computer science; Risk analysis (engineering); Emerging technologies; Ethical issues; Bioethics; Data science; Management science; Political science; Business; Engineering; Law; Artificial intelligence; Art; Literature; Library science,Biological Science Disciplines; Biomedical Research; Bioterrorism; Animals; Biological Science Disciplines; Biomedical Research; Bioterrorism; Humans,legislation & jurisprudence; legislation & jurisprudence; legislation & jurisprudence; None; None; None; None; None,10.1016/j.vaccine.2017.07.109
10.1128/jvi.75.3.1205-1210.2001,Use of feline herpesvirus as a vaccine vector offers alternative applications for feline health,2021-08-16,review,Herpesvirus Infections and Treatments,Epidemiology,Health Sciences,Herpesvirus Infections and Treatments; Virus-based gene therapy research; Toxoplasma gondii Research Studies,"Medicine; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology",Health Sciences; Life Sciences; Life Sciences,Animal health,Virology; Biology; Vector (molecular biology); Viral vector; Animal health; Computational biology; Recombinant DNA; Genetics; Gene; Animal science,"Cat Diseases; Genetic Vectors; Immunization; Varicellovirus; Animals; Cat Diseases; Cat Diseases; Cat Diseases; Cats; Genetic Vectors; Genetic Vectors; Immunization; Vaccines, Synthetic; Vaccines, Synthetic; Varicellovirus; Varicellovirus",prevention & control; standards; veterinary; immunology; None; immunology; None; virology; None; None; genetics; None; None; immunology; None; genetics,10.1016/j.vetmic.2021.109210
10.1128/jvi.75.3.1205-1210.2001,Expression of rabbit IL-4 by recombinant myxoma viruses enhances virulence and overcomes genetic resistance to myxomatosis,2004-05-08,article,Plant Virus Research Studies,Plant Science,Life Sciences,Plant Virus Research Studies; Animal Disease Management and Epidemiology; Plant and Fungal Interactions Research,"Agricultural and Biological Sciences; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Myxomatosis; Myxoma virus; Attenuated vaccine,Myxomatosis; Myxoma virus; Virulence; Biology; Virology; Virus; Attenuated vaccine; Immunity; Immune system; Microbiology; Immunology; Gene; Genetics,"Interleukin-4; Myxoma virus; Myxomatosis, Infectious; Animals; Cell Line; Interleukin-4; Interleukin-4; Myxoma virus; Myxoma virus; Myxomatosis, Infectious; Myxomatosis, Infectious; Rabbits; Virulence",genetics; genetics; immunology; None; None; None; biosynthesis; pathogenicity; None; genetics; None; None; None,10.1016/j.virol.2004.02.031
10.1128/jvi.75.3.1205-1210.2001,Enhanced humoral HIV-1-specifc immune responses generated from recombinant rhabdoviral-based vaccine vectors co-expressing HIV-1 proteins and IL-2,2005-10-15,article,Rabies epidemiology and control,Virology,Life Sciences,Rabies epidemiology and control; Virology and Viral Diseases; Viral Infections and Outbreaks Research,Immunology and Microbiology; Medicine; Medicine,Life Sciences; Health Sciences; Health Sciences,HIV Antigens; Seroconversion,Biology; Virology; Immune system; Recombinant DNA; Antigen; HIV Antigens; Seroconversion; Antibody; Virus; Immunology; Gene; Viral disease; Genetics,"AIDS Vaccines; HIV Antigens; HIV-1; Interleukin-2; Rhabdoviridae; AIDS Vaccines; AIDS Vaccines; Animals; Cell Line; Cell Proliferation; Female; Gene Products, env; Gene Products, env; Gene Products, env; Gene Products, gag; Gene Products, gag; Gene Products, gag; Genetic Vectors; Genetic Vectors; HIV Antigens; HIV Antigens; HIV-1; HIV-1; Interleukin-2; Interleukin-2; Interleukin-4; Interleukin-4; Mice; Rhabdoviridae; Vaccines, Synthetic; Vaccines, Synthetic; Vaccines, Synthetic",immunology; immunology; immunology; immunology; genetics; genetics; None; None; None; None; None; None; immunology; genetics; genetics; immunology; None; genetics; None; None; genetics; None; genetics; None; genetics; None; immunology; None; None; None; genetics; immunology,10.1016/j.virol.2005.09.004
10.1128/jvi.75.3.1205-1210.2001,Interferon-γ and interleukin-4 downregulate expression of the SARS coronavirus receptor ACE2 in Vero E6 cells,2006-07-25,article,SARS-CoV-2 and COVID-19 Research,Infectious Diseases,Health Sciences,SARS-CoV-2 and COVID-19 Research; COVID-19 Clinical Research Studies; Animal Virus Infections Studies,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Vero cell; Coronavirus; Angiotensin-converting enzyme 2,Vero cell; Biology; Downregulation and upregulation; Virology; Coronavirus; Interferon; Viral replication; Receptor; Interferon gamma; Angiotensin-converting enzyme 2; Interleukin; Molecular biology; Immunology; Cytokine; Virus; Gene; Coronavirus disease 2019 (COVID-19); Medicine; Internal medicine; Biochemistry; Disease; Infectious disease (medical specialty),"Antiviral Agents; Interferon-gamma; Interleukin-4; Receptors, Virus; SARS Virus; Animals; Antiviral Agents; Chlorocebus aethiops; Dose-Response Relationship, Drug; Down-Regulation; Interferon-gamma; Interleukin-4; Receptors, Virus; Receptors, Virus; SARS Virus; Severe Acute Respiratory Syndrome; Severe Acute Respiratory Syndrome; Time Factors; Vero Cells; Vero Cells; Vero Cells; Virus Replication; Virus Replication",pharmacology; pharmacology; pharmacology; metabolism; physiology; None; None; None; None; None; None; None; None; drug effects; None; None; virology; None; None; metabolism; drug effects; None; drug effects,10.1016/j.virol.2006.06.011
10.1128/jvi.75.3.1205-1210.2001,Vaccination with Venezuelan equine encephalitis replicons encoding cowpox virus structural proteins protects mice from intranasal cowpox virus challenge,2007-02-10,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Virology and Viral Diseases,Immunology and Microbiology; Medicine; Medicine,Life Sciences; Health Sciences; Health Sciences,Cowpox virus; Cowpox; Poxviridae; Replicon; Modified vaccinia Ankara; Orthopoxvirus,Cowpox virus; Virology; Cowpox; Vaccinia; Biology; Vaccination; Virus; Poxviridae; Replicon; Immunogenicity; Modified vaccinia Ankara; Titer; Orthopoxvirus; Immunization; Nasal administration; DNA vaccination; Venezuelan equine encephalitis virus; Encephalitis; Immune system; Immunology; Plasmid; Recombinant DNA; Gene; Biochemistry,"Cowpox; Cowpox virus; Encephalitis Virus, Venezuelan Equine; Vaccines, Synthetic; Viral Structural Proteins; Viral Vaccines; Amino Acid Sequence; Animals; Antibodies, Viral; Antibodies, Viral; Body Weight; Cowpox; Cowpox; Cowpox; Cowpox virus; Disease Models, Animal; Encephalitis Virus, Venezuelan Equine; Enzyme-Linked Immunosorbent Assay; Female; Genetic Vectors; Genetic Vectors; Immunoglobulin G; Immunoglobulin G; Immunologic Memory; Mice; Mice, Inbred BALB C; Molecular Sequence Data; Replicon; Replicon; Sequence Homology, Amino Acid; Survival Analysis; Time Factors; Vaccines, Synthetic; Vaccines, Synthetic; Viral Structural Proteins; Viral Structural Proteins; Viral Vaccines; Viral Vaccines",prevention & control; immunology; genetics; immunology; immunology; immunology; None; None; None; blood; None; None; immunology; physiopathology; None; None; None; None; None; None; genetics; blood; None; None; None; None; None; genetics; None; None; None; None; None; genetics; genetics; None; None; genetics,10.1016/j.virol.2007.01.001
10.1128/jvi.75.3.1205-1210.2001,"Poxvirus interleukin-4 expression overcomes inherent resistance and vaccine-induced immunity: Pathogenesis, prophylaxis, and antiviral therapy",2010-11-11,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Immunotherapy and Immune Responses,Immunology and Microbiology; Medicine; Immunology and Microbiology,Life Sciences; Health Sciences; Life Sciences,Ectromelia virus; Pathogenesis; Lethality; Poxviridae,Ectromelia virus; Biology; Virus; Virology; Immune system; Immunology; Pathogenesis; Immunity; Virulence; Recombinant DNA; Lethality; Poxviridae; Gene; Vaccinia; Genetics,"Ectromelia virus; Ectromelia virus; Interleukin-4; Interleukin-4; Animals; Antiviral Agents; Antiviral Agents; Benzamides; Benzamides; Cytosine; Cytosine; Cytosine; Ectromelia virus; Ectromelia virus; Ectromelia, Infectious; Ectromelia, Infectious; Ectromelia, Infectious; Female; Gene Expression Regulation; Interleukin-4; Interleukin-4; Isoindoles; Isoindoles; Mice; Mice, Inbred C57BL; Organophosphonates; Organophosphonates; Promoter Regions, Genetic; Recombinant Proteins; Recombinant Proteins; Recombinant Proteins; Recombinant Proteins; Survival Analysis; Treatment Outcome",pathogenicity; immunology; biosynthesis; immunology; None; None; therapeutic use; None; therapeutic use; None; analogs & derivatives; therapeutic use; None; genetics; drug therapy; virology; None; None; None; genetics; None; therapeutic use; None; None; None; therapeutic use; None; None; genetics; biosynthesis; None; immunology; None; None,10.1016/j.virol.2010.10.021
10.1128/jvi.75.3.1205-1210.2001,Recombinant feline herpesvirus-1 (FHV-1) expressing granulocyte colony-stimulating factor (G-CSF) exhibits enhanced protective efficacy in felines,2024-11-01,article,Herpesvirus Infections and Treatments,Epidemiology,Health Sciences,Herpesvirus Infections and Treatments; Virus-based gene therapy research; HIV Research and Treatment,"Medicine; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology",Health Sciences; Life Sciences; Life Sciences,,Recombinant DNA; Biology; Virology; Granulocyte colony-stimulating factor; CATS; Immunology; Granulocyte; Internal medicine; Medicine; Chemotherapy; Genetics; Gene,,,10.1016/j.virol.2024.110282
10.1128/jvi.75.3.1205-1210.2001,Alphavirus vectors for cancer therapy,2010-08-07,review,Virus-based gene therapy research,Genetics,Life Sciences,Virus-based gene therapy research; Immunotherapy and Immune Responses; Animal Virus Infections Studies,"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,Semliki Forest virus; Sindbis virus; Alphavirus infection,Alphavirus; Semliki Forest virus; Biology; Sindbis virus; Oncolytic virus; Virology; Alphavirus infection; Vector (molecular biology); Virus; Immune system; RNA; Cancer research; Gene; Immunology; Recombinant DNA; Genetics,"Alphavirus; Genetic Vectors; Neoplasms; Alphavirus; Animals; Apoptosis; Female; Genetic Therapy; Genetic Therapy; Humans; Interferon Type I; Interferon Type I; Male; Mammary Neoplasms, Animal; Mammary Neoplasms, Animal; Mastocytoma; Mastocytoma; Melanoma; Melanoma; Models, Animal; Neoplasms; Neoplasms; Neoplasms; Oncolytic Viruses; Prostatic Neoplasms; Prostatic Neoplasms",genetics; None; therapy; None; None; None; None; methods; None; None; immunology; None; None; therapy; None; None; therapy; therapy; None; None; immunology; virology; None; None; None; therapy,10.1016/j.virusres.2010.07.027
