unique_identifier,title,document_type,published_on,document_url,source_specific_tags,top_topics,languages,document_theme,first_order_unique_identifier
regeringen-93740ba93b7118f5a64632ede17055d4,Assignment to the research financiers to submit analyzes as a basis for the government&#39;s research policy,Publication,2023-11-02,https://www.regeringen.se/remisser/2023/11/uppdrag-till-forskningsfinansiarerna-att-inkomma-med-analyser-som-underlag-till-regeringens-forskningspolitik/,,"Innovation, Intergovernmental Panel on Climate Change, European Union",swe,"economy, business and finance, economy, business and finance>economic sector, science and technology, economy, business and finance>economic sector>energy and resource, environment, economy, business and finance>economy, politics, environment>climate change",10.1787/0b55736e-en
unitednations-b96d958ddec4efebee5f7061ecf302ba,Industrial and innovation policies in times of crisis :a widening technological divide,Publication,2023-11-01,https://digitallibrary.un.org/record/4047093?ln=en,"DIGITAL DIVIDE, ECONOMIC CONDITIONS, INDUSTRIAL DEVELOPMENT","Economy, Government budget, Policy",eng,"economy, business and finance, economy, business and finance>economy>macro economics, politics, science and technology>social sciences, economy, business and finance>economy, science and technology, politics>government, science and technology>social sciences>economics, economy, business and finance>economy>macro economics>economic growth",10.1787/0b55736e-en
formasse-70df05b3d837c5f45ac221932b5ac682,Knowledge for a future-proof society,Publication,2023-10-31,https://www.formas.se/kunskap-och-fordjupning/formas-rapporter/rapporter/2023-10-31-kunskap-for-ett-framtidssakrat-samhalle.html,,"Climate change adaptation, Science, European Union",swe,"economy, business and finance, politics, environment, science and technology, economy, business and finance>economy, environment>climate change, politics>government",10.1787/0b55736e-en
vinnovase-847b4130bc4362d44174db50a15d3cd4,Analysis appendix to Vinnova&#39;s basis for FoI proposal 2025-2028,Publication,2023-10-30,https://www.vinnova.se/publikationer/analysbilaga-till-vinnovas-underlag-till-regeringens-forsknings--och-innovationspolitik-2025-2028/,,"European Union, Sweden, Sustainable Development Goals",swe,"economy, business and finance>economic sector, economy, business and finance, science and technology, economy, business and finance>economy, economy, business and finance>economic sector>energy and resource",10.1787/0b55736e-en
vrse-4244cd4caf0fc9440c4db0c917427ff3,Research and innovation for a sustainable and safe society,Publication,2023-10-26,https://www.vr.se/analys/rapporter/vara-rapporter/2023-10-31-forskning-och-innovation-for-ett-hallbart-och-sakert-samhalle.html,,"Nordic countries, Health, Sweden",swe,"science and technology, politics>government, politics",10.1787/0b55736e-en
parliamentofnetherlands-099944dbf1142c377719f55ce3fc60d7,First Chamber of the States General,Publication,2023-09-12,https://www.eerstekamer.nl/overig/20231103/adviesnota_monitoring_en_evaluatie/document,,"Evaluation, Attention, Research",dut,"arts, culture and entertainment, arts, culture and entertainment>culture, economy, business and finance, economy, business and finance>economic sector, science and technology, arts, culture and entertainment>culture>language, economy, business and finance>economic sector>energy and resource, economy, business and finance>economy, science and technology>social sciences",10.1787/0b55736e-en
internationaltransportforum-a8f8da41b729b88a52857040f3d67d5d,Adapting (to) Automation: Transport Workforce in Transition,Publication,2023-09-11,https://www.itf-oecd.org/adapting-automation-transport-workforce-transition,,"Automation, Employment, Automatic train operation",eng,"disaster, accident and emergency incident, disaster, accident and emergency incident>emergency incident, economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economic sector>transport, labour, labour>employment, disaster, accident and emergency incident>emergency incident>transport incident, economy, business and finance>economic sector>transport>road transport, science and technology, education",10.1787/0b55736e-en
northernirelandgovuk-732773a0b005cbe57751f7601a85131f,Research Bulletins 2023,Publication,2023-08-31,https://www.economy-ni.gov.uk/publications/research-bulletins-2023,,"Economic growth, Developed country, Economy",eng,"economy, business and finance, education>school, education>school>higher education, science and technology>social sciences, economy, business and finance>economy, education, science and technology, education>school>further education, education>school>higher education>university, science and technology>social sciences>economics",10.1787/0b55736e-en
chatham-0e4668134f630e068b4d839f893ef872,China’s new scientists,Publication,2023-07-24,https://www.chathamhouse.org/2023/07/chinas-new-scientists,,"China, Politics, Chinese Communist Party",eng,"economy, business and finance, politics>government policy, politics, science and technology, economy, business and finance>economy, politics>government policy>nuclear policy",10.1787/0b55736e-en
apo-1997f1c463091a7d3c036f68a494405f,"UK higher education – policy, practice and debate during HEPI's first 20 years",Publication,2023-07-12,https://apo.org.au/node/323551,,"Cost of living, Student loans and grants in the United Kingdom, Tuition fees in the United Kingdom",eng,"economy, business and finance, politics, education, education>school>higher education, education>school, science and technology, economy, business and finance>economy, politics>government, education>school>higher education>university",10.1787/0b55736e-en
hepi-bf0463d3ac18d53586f6a1c35a613736,"UK higher education – policy, practice and debate during HEPI's first 20 years",Publication,2023-07-10,https://www.hepi.ac.uk/2023/07/12/uk-higher-education-policy-practice-and-debate-during-hepis-first-20-years/,,"Cost of living, Student loans and grants in the United Kingdom, Tuition fees in the United Kingdom",eng,"economy, business and finance, education, education>school>higher education, education>school, science and technology, economy, business and finance>economy, education>school>further education, education>school>higher education>university",10.1787/0b55736e-en
parliamentofnetherlands-eacf7120a50f6716cad4dd9d60efd9d2,First Chamber of the States General,Publication,2023-06-30,https://www.eerstekamer.nl/overig/20230630/perspectief_op_de_nederlandse/document,,"China, Economy of the Netherlands, Social inequality",dut,"economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economy, environment, science and technology, economy, business and finance>economic sector>energy and resource, environment>environmental pollution, environment>nature",10.1787/0b55736e-en
wifoaustria-87dc7817ec18463c4732022fbdaecc02,Technological sovereignty,Publication,2023-06-21,https://www.wifo.ac.at/wp-content/uploads/upload-4454/s_2023_technologische_souveraenitaet_70753_.pdf,,"Economy, Capital Markets Union, Invention",ger,"economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economy, science and technology, science and technology>social sciences, science and technology>social sciences>economics, economy, business and finance>economic sector>computing and information technology",10.1787/0b55736e-en
parliamentofaustria-735b314d16487203b4f42e7c99fb0332,Austrian Research and Technology Report,Publication,2023-05-30,https://www.parlament.gv.at/dokument/XXVII/III/957/imfname_1567256.pdf,,"Innovation, Economy, Clean technology",ger,"economy, business and finance>economy, economy, business and finance, education, science and technology",10.1787/0b55736e-en
finnishgovernment-ed2a073ef78b2282a5bd1c5478bcd650,Valto: Innovation policy supporting the green transition: Operating models and practices,Publication,2023-03-27,http://julkaisut.valtioneuvosto.fi/handle/10024/164794,,"Circular economy, Innovation, Sustainable development",fin,"economy, business and finance, environment, science and technology, environment>environmental politics, economy, business and finance>economy, politics, politics>government",10.1787/0b55736e-en
fao-6fd2f39fd568bad562fcd126da39f989,"FAO Library Newsletter, April 2023",Periodical,2023-01-01,https://openknowledge.fao.org/handle/20.500.14283/cc5277en,"1 - Продукты знаний, value chains, Информационные бюллетени и листовки","The Economist, Web of Science, Food and Agriculture Organization",eng,"economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economic sector>consumer goods, lifestyle and leisure, lifestyle and leisure>lifestyle, economy, business and finance>economic sector>agriculture, environment, science and technology, economy, business and finance>economic sector>consumer goods>food, lifestyle and leisure>lifestyle>food and drink",10.1787/0b55736e-en
govdeptsjapan-53bc6afd9892bae4fe2f8be76944e746,Response to highly pathogenic avian influenza virus A(H5N1) infection,Publication,2023-05-12,https://www.mhlw.go.jp/content/10906000/001096362.pdf,,"Health, Medicine, Animals",jpn,"health>diseases and conditions, health>diseases and conditions>communicable disease, health>health treatment, science and technology, science and technology>natural science, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, health>health treatment>medicine",10.25646/12213.2
fao-20e16175fbc387d6f17e28847a2d2b16,Scientific Task Force on Avian Influenza and Wild Birds statement on H5N1 High pathogenicity avian influenza in wild birds - Unprecedented conservation impacts and urgent needs,Publication,2023-01-01,https://openknowledge.fao.org/handle/20.500.14283/cc6936en,"1 - Продукты знаний, value chains, Технические документы и отчеты по проектам","Avian influenza, Influenza A virus subtype H5N1, Disease surveillance",eng,"health>diseases and conditions, health, science and technology, environment",10.25646/12213.2
